aamma	aamma<Partikel
Upernavimmut	Upernavik<Terminalis
Upernavimmulli	Upernavik<Terminalis+LI
Upernavimmullu	Upernavik<Terminalis+LU
Uummannaq	Uummannaq<Absolut
Uummannarli	Uummannaq<Absolut+LI
Uummannarlu	Uummannaq<Absolut+LU
Uummannamik	Uummannaq<Instrumentalis
Uummannamilli	Uummannaq<Instrumentalis+LI
Uummannami	Uummannaq<Lokalis
Uummannamili	Uummannaq<Lokalis+LI
Uummannamilu	Uummannaq<Lokalis+LU
Uummannarmiulu	Uummannaq+MIU<ental<Absolut+LU
Uummannarmiunik	Uummannaq+MIU<flertal<Instrumentalis
Uummannarmiuni	Uummannaq+MIU<flertal<Lokalis
Uummannarmiunili	Uummannaq+MIU<flertal<Lokalis+LI
Uummannarmiunilu	Uummannaq+MIU<flertal<Lokalis+LU
Uummannarmiulerigaluarpungalu	Uummannaq+MIU-LIRI+GALUAR<Indikativ<jeg+LU
Uummannarmiulerisassagaluartunga	Uummannaq+MIU-LIRI+TAR-SSA+GALUAR<Participium<jeg
Uummannarmiulerisassagaluartungalu	Uummannaq+MIU-LIRI+TAR-SSA+GALUAR<Participium<jeg+LU
Uummannarmiulerisassavit	Uummannaq+MIU-LIRI+TAR-SSA<Interrogativ<du
Uummannarmiunngoraluartungali	Uummannaq+MIU-NNGUR+GALUAR<Participium<jeg+LI
Uummannarmiunngortaraluarpugulli	Uummannaq+MIU-NNGUR+TAR+GALUAR<Indikativ<vi+LI
Uummannarmioqarpoq	Uummannaq+MIU-QAR<Indikativ<han
Uummannarmioqarporli	Uummannaq+MIU-QAR<Indikativ<han+LI
Uummannarmioqarporlu	Uummannaq+MIU-QAR<Indikativ<han+LU
Uummannarmiuugaluarporlu	Uummannaq+MIU-U+GALUAR<Indikativ<han+LU
Uummannarmiuuvugulli	Uummannaq+MIU-U<Indikativ<vi+LI
Uummannarmiuusunga	Uummannaq+MIU-U<Participium<jeg
Uummannarmiuussagaluartunga	Uummannaq+MIU-U-SSA+GALUAR<Participium<jeg
Uummannarmiuussasunga	Uummannaq+MIU-U-SSA<Participium<jeg
Uummannarmiuusaraluartunga	Uummannaq+MIU-U+TAR+GALUAR<Participium<jeg
Uummannarmiuusaraluartungali	Uummannaq+MIU-U+TAR+GALUAR<Participium<jeg+LI
Uummannarmiuusassavit	Uummannaq+MIU-U+TAR-SSA<Interrogativ<du
Uummannamut	Uummannaq<Terminalis
Uummannamulli	Uummannaq<Terminalis+LI
Uummannamullu	Uummannaq<Terminalis+LU
