aamma	aamma<Partikel
tutsiuteqqissasunga	tutsiuteqqip-SSA<Participium<jeg
tutsiuteqqissasungali	tutsiuteqqip-SSA<Participium<jeg+LI
tutsiuteqqittaraluarpunga	tutsiuteqqip+TAR=GALUAR<Indikativ<jeg
tutsiuteqqittaraluarneq	tutsiuteqqip+TAR=GALUAR+NIQ<ental<Absolut
tutsiuteqqittaraluarnerit	tutsiuteqqip+TAR=GALUAR+NIQ<flertal<Absolut
tutsiuteqqittaraluartunga	tutsiuteqqip+TAR=GALUAR<Participium<jeg
tutsiuteqqittarneq	tutsiuteqqip+TAR+NIQ<ental<Absolut
tutsiuteqqittartungali	tutsiuteqqip+TAR<Participium<jeg+LI
tutsiuteqqittartungalu	tutsiuteqqip+TAR<Participium<jeg+LU
tutsiuteqqittassagaluarpugut	tutsiuteqqip+TAR=SSA=GALUAR<Indikativ<vi
tutsiuteqqittassagaluartunga	tutsiuteqqip+TAR=SSA=GALUAR<Participium<jeg
tutsiuteqqittassavugut	tutsiuteqqip+TAR=SSA<Indikativ<vi
tutsiuteqqittassavit	tutsiuteqqip+TAR=SSA<Interrogativ<du
tutsiuteqqittassanerlu	tutsiuteqqip+TAR=SSA+NIQ<ental<Absolut+LU
tutsiuteqqittassanerillu	tutsiuteqqip+TAR=SSA+NIQ<flertal<Relativ+LU
tutsiuteqqittassasungali	tutsiuteqqip+TAR=SSA<Participium<jeg+LI
uanga	uanga<Pronomen
uangali	uanga<Pronomen+LI
uangalu	uanga<Pronomen+LU
ukioq	ukioq<ental>Absolut
ukiorli	ukioq<ental>Absolut+LI
ukiorlu	ukioq<ental>Absolut+LU
ukiuat	ukioq<ental<deres>Absolut
ukiumik	ukioq<ental<Instrumentalis
ukiumilli	ukioq<ental<Instrumentalis+LI
ukiumili	ukioq<ental<Lokalis+LI
ukiumilu	ukioq<ental<Lokalis+LU
ukiunilli	ukioq<flertal<Instrumentalis+LI
ukiunillu	ukioq<flertal<Instrumentalis+LU
ukiuni	ukioq<flertal<Lokalis
ukiunut	ukioq<flertal<Terminalis
ukiuinnaallu	ukioq-INNAQ<flertal<Absolut+LU
ukiuinnarnullu	ukioq-INNAQ<flertal<Terminalis+LU
ukiuinnanngorsimavit	ukioq-INNAQ-NNGUR+SIMA<Interrogativ<du
ukiuinnaasarneq	ukioq-INNAQ-U+TAR+NIQ<ental<Absolut
ukiuinnaasassagaluartungali	ukioq-INNAQ-U+TAR=SSA=GALUAR<Participium<jeg+LI
ukiulimmut	ukioq-LIK<ental<Terminalis
ukiullit	ukioq-LIK<flertal<Absolut
ukiullillu	ukioq-LIK<flertal<Relativ+LU
ukiulinngulaartarpit	ukioq-LIK-NNGUR-LAAR=TAR<Interrogativ<du
ukiunngorpoq	ukioq-NNGUR<Indikativ<han
ukiunngulaartarporlu	ukioq-NNGUR-LAAR=TAR<Indikativ<han+LU
ukiunngulaartarnerli	ukioq-NNGUR-LAAR=TAR+NIQ+LI
ukiunngulaartarnerlu	ukioq-NNGUR-LAAR=TAR+NIQ+LU
ukiunngorsimasarpoq	ukioq-NNGUR+SIMA=TAR<Indikativ<han
ukiunngussanerli	ukioq-NNGUR-SSA+NIQ+LI
ukiunngortassagaluarnerli	ukioq-NNGUR+TAR=SSA=GALUAR+NIQ+LI
ukiorpassuit	ukioq+PASSUAQ<flertal<Absolut
ukiorpassuilli	ukioq+PASSUAQ<flertal<Absolut+LI
ukiorpassuartut	ukioq+PASSUAQ<flertal<Aequalis
ukiorpassuartulli	ukioq+PASSUAQ<flertal<Aequalis+LI
ukiorpassuartullu	ukioq+PASSUAQ<flertal<Aequalis+LU
ukiorpassuarni	ukioq+PASSUAQ<flertal<Lokalis
ukiorpassuarnili	ukioq+PASSUAQ<flertal<Lokalis+LI
ukiorpassuarnulli	ukioq+PASSUAQ<flertal<Terminalis+LI
ukiorpassuarnullu	ukioq+PASSUAQ<flertal<Terminalis+LU
ukioqarpoq	ukioq-QAR<Indikativ<han
ukioqalaarpoq	ukioq-QAR-LAAR<Indikativ<han
ukioqalaarnerli	ukioq-QAR-LAAR+NIQ+LI
ukioqalaarnerlu	ukioq-QAR-LAAR+NIQ+LU
ukioqalaartarpoq	ukioq-QAR-LAAR=TAR<Indikativ<han
ukioqalaartarnerli	ukioq-QAR-LAAR=TAR+NIQ+LI
ukioqarnerli	ukioq-QAR+NIQ+LI
ukioqarsimaneq	ukioq-QAR+SIMA+NIQ
ukioqassagaluarporli	ukioq-QAR-SSA=GALUAR<Indikativ<han+LI
ukioqassagaluarporlu	ukioq-QAR-SSA=GALUAR<Indikativ<han+LU
ukioqassavoq	ukioq-QAR-SSA<Indikativ<han
ukioqassavorlu	ukioq-QAR-SSA<Indikativ<han+LU
ukiuugaluarpungalu	ukioq-U+GALUAR<Indikativ<jeg+LU
ukiuugaluartungali	ukioq-U+GALUAR<Participium<jeg+LI
ukiuugaluartungalu	ukioq-U+GALUAR<Participium<jeg+LU
ukiuusunga	ukioq-U<Participium<jeg
ukiuusungali	ukioq-U<Participium<jeg+LI
ukiuusimanerli	ukioq-U+SIMA+NIQ<ental<Absolut+LI
ukiuusimasunga	ukioq-U+SIMA<Participium<jeg
ukiuussagaluarpit	ukioq-U-SSA=GALUAR<Interrogativ<du
ukiuusaraluarpoq	ukioq-U+TAR=GALUAR<Indikativ<han
ukiuusarpit	ukioq-U+TAR<Interrogativ<du
ukiuusartungalu	ukioq-U+TAR<Participium<jeg+LU
ulloq	ulloq<ental>Absolut
ullorlu	ulloq<ental>Absolut+LU
ullutut	ulloq<ental<Aequalis
ullumilli	ulloq<ental<Instrumentalis+LI
ullumi	ulloq<ental<Lokalis
ullumilu	ulloq<ental<Lokalis+LU
ullumulli	ulloq<ental<Terminalis+LI
ullumullu	ulloq<ental<Terminalis+LU
ullunik	ulloq<flertal<Instrumentalis
ullunilli	ulloq<flertal<Instrumentalis+LI
ulluni	ulloq<flertal<Lokalis
ulluinnaq	ulloq-INNAQ<ental>Absolut
ulluinnaallu	ulloq-INNAQ<ental<deres>Absolut+LU
ulluinnaqalaartartunga	ulloq-INNAQ-QAR-LAAR=TAR<Participium<jeg
ullulik	ulloq-LIK<ental<Absolut
ullulerisunga	ulloq-LIRI<Participium<jeg
ullulerisimasartungali	ulloq-LIRI+SIMA=TAR<Participium<jeg+LI
ullulerissaneq	ulloq-LIRI-SSA+NIQ<ental<Absolut
ullormiunili	ulloq+MIU<flertal<Lokalis+LI
ullormiunullu	ulloq+MIU<flertal<Terminalis+LU
ullormiulerisassagaluarpunga	ulloq+MIU-LIRI+TAR=SSA=GALUAR<Indikativ<jeg
ullormioqarneq	ulloq+MIU-QAR+NIQ
ullormiuuit	ulloq+MIU-U<Interrogativ<du
ullormiuusassanernullu	ulloq+MIU-U+TAR=SSA+NIQ<flertal<Terminalis+LU
ullunngulaarnerlu	ulloq-NNGUR-LAAR+NIQ<ental<Absolut+LU
ullunngulaarnermut	ulloq-NNGUR-LAAR+NIQ<ental<Terminalis
ullunngulaartartunga	ulloq-NNGUR-LAAR=TAR<Participium<jeg
ullunngortunga	ulloq-NNGUR<Participium<jeg
ullunngorsimasungali	ulloq-NNGUR+SIMA<Participium<jeg+LI
ullunngorsimasarpit	ulloq-NNGUR+SIMA=TAR<Interrogativ<du
ullunngussaneq	ulloq-NNGUR-SSA+NIQ<ental<Absolut
ullunngussasunga	ulloq-NNGUR-SSA<Participium<jeg
ullorpassuarnilu	ulloq+PASSUAQ<flertal<Lokalis+LU
ulloqalaarpugut	ulloq-QAR-LAAR<Indikativ<vi
ulloqalaarnerat	ulloq-QAR-LAAR+NIQ<ental<deres<Absolut
ulloqalaartarpunga	ulloq-QAR-LAAR=TAR<Indikativ<jeg
ulloqalaartarpit	ulloq-QAR-LAAR=TAR<Interrogativ<du
ulloqalaartarnerni	ulloq-QAR-LAAR=TAR+NIQ<flertal<Lokalis
ulloqalaartartungali	ulloq-QAR-LAAR=TAR<Participium<jeg+LI
ulloqarnernik	ulloq-QAR+NIQ<flertal<Instrumentalis
ulloqassaneralli	ulloq-QAR-SSA+NIQ<ental<deres<Absolut+LI
ulloqassasunga	ulloq-QAR-SSA<Participium<jeg
ulloqassasungalu	ulloq-QAR-SSA<Participium<jeg+LU
ulluugaluartungalu	ulloq-U+GALUAR<Participium<jeg+LU
ulluuvoq	ulloq-U<Indikativ<han
ulluusimavit	ulloq-U+SIMA<Interrogativ<du
ulluusimanerat	ulloq-U+SIMA+NIQ<ental<deres<Absolut
ulluussasunga	ulloq-U-SSA<Participium<jeg
ullumi	ullumi<Partikel
ullumili	ullumi<Partikel+LI
ullumilu	ullumi<Partikel+LU
Upernavik	Upernavik<Absolut
Upernavilli	Upernavik<Absolut+LI
Upernavillu	Upernavik<Absolut+LU
Upernavimmik	Upernavik<Instrumentalis
Upernavimmillu	Upernavik<Instrumentalis+LU
Upernavimmi	Upernavik<Lokalis
Upernavimmili	Upernavik<Lokalis+LI
Upernavimmilu	Upernavik<Lokalis+LU
Upernavimmiumik	Upernavik+MIU<ental<Instrumentalis
Upernavimmiumilli	Upernavik+MIU<ental<Instrumentalis+LI
Upernavimmiumilu	Upernavik+MIU<ental<Lokalis+LU
Upernavimmiumulli	Upernavik+MIU<ental<Terminalis+LI
Upernavimmiunilli	Upernavik+MIU<flertal<Instrumentalis+LI
Upernavimmiuni	Upernavik+MIU<flertal<Lokalis
Upernavimmiunulli	Upernavik+MIU<flertal<Terminalis+LI
Upernavimmiulerilaarporlu	Upernavik+MIU-LIRI-LAAR<Indikativ<han+LU
Upernavimmiulerinertulli	Upernavik+MIU-LIRI+NIQ<ental<Aequalis+LI
Upernavimmiulerisimasarpit	Upernavik+MIU-LIRI+SIMA=TAR<Interrogativ<du
Upernavimmiunngulaartarnerit	Upernavik+MIU-NNGUR-LAAR=TAR+NIQ<flertal<Absolut
Upernavimmioqarpoq	Upernavik+MIU-QAR<Indikativ<han
Upernavimmioqarporli	Upernavik+MIU-QAR<Indikativ<han+LI
Upernavimmioqarporlu	Upernavik+MIU-QAR<Indikativ<han+LU
Upernavimmioqarneq	Upernavik+MIU-QAR+NIQ
Upernavimmioqarnerli	Upernavik+MIU-QAR+NIQ+LI
Upernavimmiuugaluarpit	Upernavik+MIU-U+GALUAR<Interrogativ<du
Upernavimmiuugaluarnernilli	Upernavik+MIU-U+GALUAR+NIQ<flertal<Instrumentalis+LI
Upernavimmiuulaarneq	Upernavik+MIU-U-LAAR+NIQ<ental<Absolut
Upernavimmiuusungalu	Upernavik+MIU-U<Participium<jeg+LU
Upernavimmiuussagaluartunga	Upernavik+MIU-U-SSA=GALUAR<Participium<jeg
Upernavimmiuusartungali	Upernavik+MIU-U+TAR<Participium<jeg+LI
Upernavimmiuusassagaluarnerit	Upernavik+MIU-U+TAR=SSA=GALUAR+NIQ<flertal<Absolut
Upernavimmiuusassagaluartunga	Upernavik+MIU-U+TAR=SSA=GALUAR<Participium<jeg
Upernavimmullu	Upernavik<Terminalis+LU
Uummannaq	Uummannaq<Absolut
Uummannarli	Uummannaq<Absolut+LI
Uummannarlu	Uummannaq<Absolut+LU
Uummannamik	Uummannaq<Instrumentalis
Uummannamilli	Uummannaq<Instrumentalis+LI
Uummannamillu	Uummannaq<Instrumentalis+LU
Uummannami	Uummannaq<Lokalis
Uummannamili	Uummannaq<Lokalis+LI
Uummannamilu	Uummannaq<Lokalis+LU
Uummannarmiu	Uummannaq+MIU<ental<Absolut
Uummannarmiuli	Uummannaq+MIU<ental<Absolut+LI
Uummannarmiumillu	Uummannaq+MIU<ental<Instrumentalis+LU
Uummannarmiunilli	Uummannaq+MIU<flertal<Instrumentalis+LI
Uummannarmiuni	Uummannaq+MIU<flertal<Lokalis
Uummannarmiunili	Uummannaq+MIU<flertal<Lokalis+LI
Uummannarmiunngoraluarnerat	Uummannaq+MIU-NNGUR+GALUAR+NIQ<ental<deres<Absolut
Uummannarmiunngortungali	Uummannaq+MIU-NNGUR<Participium<jeg+LI
Uummannarmiunngussagaluarnerilli	Uummannaq+MIU-NNGUR-SSA=GALUAR+NIQ<flertal<Absolut+LI
Uummannarmiunngortarpit	Uummannaq+MIU-NNGUR+TAR<Interrogativ<du
Uummannarmiunngortassagaluarnertullu	Uummannaq+MIU-NNGUR+TAR=SSA=GALUAR+NIQ<ental<Aequalis+LU
Uummannarmiunngortassagaluarnerit	Uummannaq+MIU-NNGUR+TAR=SSA=GALUAR+NIQ<flertal<Absolut
Uummannarmioqarpoq	Uummannaq+MIU-QAR<Indikativ<han
Uummannarmioqarporlu	Uummannaq+MIU-QAR<Indikativ<han+LU
Uummannarmioqarneq	Uummannaq+MIU-QAR+NIQ
Uummannarmioqarnerli	Uummannaq+MIU-QAR+NIQ+LI
Uummannarmiuuvugulli	Uummannaq+MIU-U<Indikativ<vi+LI
Uummannarmiuulaarnermullu	Uummannaq+MIU-U-LAAR+NIQ<ental<Terminalis+LU
Uummannarmiuulaartungali	Uummannaq+MIU-U-LAAR<Participium<jeg+LI
Uummannarmiuuneq	Uummannaq+MIU-U+NIQ<ental<Absolut
Uummannarmiuusimasartungali	Uummannaq+MIU-U+SIMA=TAR<Participium<jeg+LI
Uummannarmiuussagaluarpugut	Uummannaq+MIU-U-SSA=GALUAR<Indikativ<vi
Uummannarmiuussavorli	Uummannaq+MIU-U-SSA<Indikativ<han+LI
Uummannarmiuusarpugullu	Uummannaq+MIU-U+TAR<Indikativ<vi+LU
Uummannarmiuusarnerni	Uummannaq+MIU-U+TAR+NIQ<flertal<Lokalis
Uummannarmiuusassagaluarporli	Uummannaq+MIU-U+TAR=SSA=GALUAR<Indikativ<han+LI
Uummannarmiuusassasunga	Uummannaq+MIU-U+TAR=SSA<Participium<jeg
Uummannamut	Uummannaq<Terminalis
Uummannamulli	Uummannaq<Terminalis+LI
Uummannamullu	Uummannaq<Terminalis+LU
